Apr 16 15:12:29 hardik tcpspy[886]: disconnect: user hardik, local 192.168.1.106:56850, remote 66.155.40.250:http
Apr 16 15:12:29 hardik tcpspy[886]: disconnect: user hardik, local 192.168.1.106:56851, remote 66.155.40.250:http
Apr 16 15:12:29 hardik tcpspy[886]: disconnect: user hardik, local 192.168.1.106:56847, remote 66.155.40.250:http
Apr 16 15:12:29 hardik tcpspy[886]: disconnect: user hardik, local 192.168.1.106:60324, remote 192.0.80.241:http
Apr 16 15:12:29 hardik tcpspy[886]: disconnect: user hardik, local 192.168.1.106:60323, remote 192.0.80.241:http
Apr 16 15:12:29 hardik tcpspy[886]: disconnect: user hardik, local 192.168.1.106:60325, remote 192.0.80.241:http
Apr 16 15:12:29 hardik tcpspy[886]: disconnect: user hardik, local 192.168.1.106:60326, remote 192.0.80.241:http
Apr 16 15:12:29 hardik tcpspy[886]: disconnect: user hardik, local 192.168.1.106:51488, remote 74.125.236.172:http
Apr 16 15:12:29 hardik tcpspy[886]: disconnect: user hardik, local 192.168.1.106:51486, remote 74.125.236.172:http
Apr 16 15:12:29 hardik tcpspy[886]: disconnect: user hardik, local 192.168.1.106:51487, remote 74.125.236.172:http
Apr 16 15:12:29 hardik tcpspy[886]: disconnect: user hardik, local 192.168.1.106:51485, remote 74.125.236.172:http
Apr 16 15:12:29 hardik tcpspy[886]: disconnect: user hardik, local 192.168.1.106:46190, remote 74.125.200.95:http
Apr 16 15:12:29 hardik tcpspy[886]: disconnect: user hardik, local 192.168.1.106:46191, remote 74.125.200.95:http
Apr 16 15:12:29 hardik tcpspy[886]: disconnect: user hardik, local 192.168.1.106:46189, remote 74.125.200.95:http
Apr 16 15:13:48 hardik tcpspy[886]: disconnect: user hardik, local 192.168.1.106:42792, remote 66.155.40.249:http
Apr 16 15:13:49 hardik tcpspy[886]: disconnect: user hardik, local 192.168.1.106:42793, remote 66.155.40.249:http
Apr 16 15:13:54 hardik tcpspy[886]: disconnect: user hardik, local 192.168.1.106:42809, remote 66.155.40.249:http
Apr 16 15:14:07 hardik tcpspy[886]: disconnect: user hardik, local 192.168.1.106:42815, remote 66.155.40.249:http
Apr 16 15:14:12 hardik tcpspy[886]: disconnect: user hardik, local 192.168.1.106:56830, remote 66.155.40.250:http
Apr 16 15:14:42 hardik tcpspy[886]: connect: user hardik, local 192.168.1.106:44942, remote 91.189.94.12:http
Apr 16 15:14:42 hardik tcpspy[886]: connect: user hardik, local 192.168.1.106:44943, remote 91.189.94.12:http
Apr 16 15:14:43 hardik tcpspy[886]: connect: user hardik, local 192.168.1.106:44944, remote 91.189.94.12:http
Apr 16 15:14:43 hardik tcpspy[886]: connect: user hardik, local 192.168.1.106:44946, remote 91.189.94.12:http
Apr 16 15:14:43 hardik tcpspy[886]: connect: user hardik, local 192.168.1.106:46195, remote 74.125.200.95:http
Apr 16 15:14:44 hardik tcpspy[886]: connect: user hardik, local 192.168.1.106:59823, remote 91.189.89.153:https
Apr 16 15:14:44 hardik tcpspy[886]: connect: user hardik, local 192.168.1.106:44948, remote 91.189.94.12:http
Apr 16 15:14:44 hardik tcpspy[886]: connect: user hardik, local 192.168.1.106:44947, remote 91.189.94.12:http
Apr 16 15:14:44 hardik tcpspy[886]: connect: user hardik, local 192.168.1.106:59822, remote 91.189.89.153:https
Apr 16 15:14:49 hardik tcpspy[886]: disconnect: user hardik, local 192.168.1.106:44948, remote 91.189.94.12:http
Apr 16 15:14:49 hardik tcpspy[886]: disconnect: user hardik, local 192.168.1.106:44944, remote 91.189.94.12:http
Apr 16 15:14:49 hardik tcpspy[886]: disconnect: user hardik, local 192.168.1.106:44947, remote 91.189.94.12:http
Apr 16 15:14:49 hardik tcpspy[886]: disconnect: user hardik, local 192.168.1.106:44942, remote 91.189.94.12:http
Apr 16 15:14:49 hardik tcpspy[886]: disconnect: user hardik, local 192.168.1.106:44946, remote 91.189.94.12:http
Apr 16 15:14:49 hardik tcpspy[886]: disconnect: user hardik, local 192.168.1.106:44943, remote 91.189.94.12:http
Apr 16 15:14:58 hardik tcpspy[886]: disconnect: user hardik, local 192.168.1.106:59823, remote 91.189.89.153:https
Apr 16 15:15:00 hardik tcpspy[886]: disconnect: user hardik, local 192.168.1.106:59822, remote 91.189.89.153:https
Apr 16 15:15:00 hardik tcpspy[886]: connect: user hardik, local 192.168.1.106:52632, remote 74.125.236.183:https
Apr 16 15:15:00 hardik tcpspy[886]: connect: user hardik, local 192.168.1.106:36420, remote 74.125.236.163:https
Apr 16 15:15:00 hardik tcpspy[886]: connect: user hardik, local 192.168.1.106:54404, remote 74.125.236.160:https
Apr 16 15:15:00 hardik tcpspy[886]: connect: user hardik, local 192.168.1.106:55636, remote 74.125.236.168:https
Apr 16 15:15:00 hardik tcpspy[886]: connect: user hardik, local 192.168.1.106:55635, remote 74.125.236.168:https
Apr 16 15:15:00 hardik tcpspy[886]: connect: user hardik, local 192.168.1.106:55637, remote 74.125.236.168:https
Apr 16 15:15:05 hardik tcpspy[886]: disconnect: user hardik, local 192.168.1.106:36420, remote 74.125.236.163:https
Apr 16 15:15:05 hardik tcpspy[886]: disconnect: user hardik, local 192.168.1.106:54404, remote 74.125.236.160:https
Apr 16 15:15:05 hardik tcpspy[886]: disconnect: user hardik, local 192.168.1.106:55636, remote 74.125.236.168:https
Apr 16 15:15:05 hardik tcpspy[886]: disconnect: user hardik, local 192.168.1.106:55637, remote 74.125.236.168:https
Apr 16 15:15:05 hardik tcpspy[886]: connect: user hardik, local 192.168.1.106:45877, remote 108.168.254.16:http
Apr 16 15:15:05 hardik tcpspy[886]: connect: user hardik, local 192.168.1.106:45876, remote 108.168.254.16:http
Apr 16 15:15:06 hardik tcpspy[886]: connect: user hardik, local 192.168.1.106:45880, remote 108.168.254.16:http
Apr 16 15:15:06 hardik tcpspy[886]: connect: user hardik, local 192.168.1.106:45878, remote 108.168.254.16:http
Apr 16 15:15:06 hardik tcpspy[886]: connect: user hardik, local 192.168.1.106:45879, remote 108.168.254.16:http
Apr 16 15:15:11 hardik tcpspy[886]: disconnect: user hardik, local 192.168.1.106:45876, remote 108.168.254.16:http
Apr 16 15:15:11 hardik tcpspy[886]: connect: user hardik, local 192.168.1.106:38678, remote 61.246.63.80:http
Apr 16 15:15:12 hardik tcpspy[886]: connect: user hardik, local 192.168.1.106:58423, remote 202.148.200.137:http
Apr 16 15:15:12 hardik tcpspy[886]: connect: user hardik, local 192.168.1.106:58421, remote 202.148.200.137:http
Apr 16 15:15:12 hardik tcpspy[886]: connect: user hardik, local 192.168.1.106:46218, remote 74.125.200.95:http
Apr 16 15:15:12 hardik tcpspy[886]: connect: user hardik, local 192.168.1.106:40939, remote 203.84.220.80:http
Apr 16 15:15:12 hardik tcpspy[886]: connect: user hardik, local 192.168.1.106:38683, remote 61.246.63.80:http
Apr 16 15:15:12 hardik tcpspy[886]: connect: user hardik, local 192.168.1.106:38682, remote 61.246.63.80:http
Apr 16 15:15:12 hardik tcpspy[886]: connect: user hardik, local 192.168.1.106:38681, remote 61.246.63.80:http
Apr 16 15:15:12 hardik tcpspy[886]: connect: user hardik, local 192.168.1.106:38680, remote 61.246.63.80:http
Apr 16 15:15:12 hardik tcpspy[886]: connect: user hardik, local 192.168.1.106:38679, remote 61.246.63.80:http
Apr 16 15:15:12 hardik tcpspy[886]: connect: user hardik, local 192.168.1.106:51242, remote 202.148.200.138:http
Apr 16 15:15:12 hardik tcpspy[886]: connect: user hardik, local 192.168.1.106:51240, remote 202.148.200.138:http
Apr 16 15:15:13 hardik tcpspy[886]: connect: user hardik, local 192.168.1.106:39907, remote 74.125.228.15:http
Apr 16 15:15:13 hardik tcpspy[886]: connect: user hardik, local 192.168.1.106:39908, remote 74.125.228.15:http
Apr 16 15:15:14 hardik tcpspy[886]: disconnect: user hardik, local 192.168.1.106:45880, remote 108.168.254.16:http
Apr 16 15:15:14 hardik tcpspy[886]: connect: user hardik, local 192.168.1.106:52189, remote 74.125.200.95:https
Apr 16 15:15:14 hardik tcpspy[886]: connect: user hardik, local 192.168.1.106:55720, remote 74.125.236.173:http
Apr 16 15:15:14 hardik tcpspy[886]: connect: user hardik, local 192.168.1.106:51732, remote 173.194.127.50:http
Apr 16 15:15:15 hardik tcpspy[886]: connect: user hardik, local 192.168.1.106:41858, remote 74.125.236.185:http
Apr 16 15:15:15 hardik tcpspy[886]: connect: user hardik, local 192.168.1.106:55630, remote 202.148.200.153:https
Apr 16 15:15:15 hardik tcpspy[886]: connect: user hardik, local 192.168.1.106:52698, remote 202.148.200.146:https
Apr 16 15:15:15 hardik tcpspy[886]: connect: user hardik, local 192.168.1.106:59809, remote 31.13.79.65:https
Apr 16 15:15:15 hardik tcpspy[886]: connect: user hardik, local 192.168.1.106:43398, remote 31.13.79.65:http
Apr 16 15:15:15 hardik tcpspy[886]: connect: user hardik, local 192.168.1.106:43399, remote 31.13.79.65:http
Apr 16 15:15:16 hardik tcpspy[886]: connect: user hardik, local 192.168.1.106:35509, remote 199.16.172.12:http
Apr 16 15:15:16 hardik tcpspy[886]: connect: user hardik, local 192.168.1.106:35904, remote 203.131.243.180:http
Apr 16 15:15:16 hardik tcpspy[886]: connect: user hardik, local 192.168.1.106:35510, remote 199.16.172.12:http
Apr 16 15:15:17 hardik tcpspy[886]: connect: user hardik, local 192.168.1.106:45850, remote 117.18.237.139:https
Apr 16 15:15:17 hardik tcpspy[886]: connect: user hardik, local 192.168.1.106:59685, remote 199.59.149.198:https
Apr 16 15:15:17 hardik tcpspy[886]: connect: user hardik, local 192.168.1.106:35911, remote 203.131.243.180:http
Apr 16 15:15:17 hardik tcpspy[886]: connect: user hardik, local 192.168.1.106:35905, remote 203.131.243.180:http
Apr 16 15:15:17 hardik tcpspy[886]: connect: user hardik, local 192.168.1.106:50687, remote 74.125.236.162:http
Apr 16 15:15:17 hardik tcpspy[886]: connect: user hardik, local 192.168.1.106:50688, remote 74.125.236.162:http
Apr 16 15:15:17 hardik tcpspy[886]: connect: user hardik, local 192.168.1.106:55733, remote 74.125.236.173:http
Apr 16 15:15:18 hardik tcpspy[886]: disconnect: user hardik, local 192.168.1.106:45877, remote 108.168.254.16:http
Apr 16 15:15:18 hardik tcpspy[886]: connect: user hardik, local 192.168.1.106:53274, remote 8.39.37.25:http
Apr 16 15:15:18 hardik tcpspy[886]: connect: user hardik, local 192.168.1.106:59694, remote 199.59.149.198:https
Apr 16 15:15:18 hardik tcpspy[886]: connect: user hardik, local 192.168.1.106:34506, remote 70.42.23.66:http
Apr 16 15:15:18 hardik tcpspy[886]: connect: user hardik, local 192.168.1.106:54547, remote 68.67.176.8:http
Apr 16 15:15:18 hardik tcpspy[886]: connect: user hardik, local 192.168.1.106:54546, remote 68.67.176.8:http
Apr 16 15:15:18 hardik tcpspy[886]: connect: user hardik, local 192.168.1.106:51806, remote 202.148.200.136:http
Apr 16 15:15:18 hardik tcpspy[886]: connect: user hardik, local 192.168.1.106:51804, remote 202.148.200.136:http
Apr 16 15:15:18 hardik tcpspy[886]: connect: user hardik, local 192.168.1.106:51803, remote 202.148.200.136:http
Apr 16 15:15:18 hardik tcpspy[886]: connect: user hardik, local 192.168.1.106:51805, remote 202.148.200.136:http
Apr 16 15:15:18 hardik tcpspy[886]: connect: user hardik, local 192.168.1.106:51802, remote 202.148.200.136:http
Apr 16 15:15:18 hardik tcpspy[886]: connect: user hardik, local 192.168.1.106:51801, remote 202.148.200.136:http
Apr 16 15:15:19 hardik tcpspy[886]: disconnect: user hardik, local 192.168.1.106:45879, remote 108.168.254.16:http
Apr 16 15:15:19 hardik tcpspy[886]: connect: user hardik, local 192.168.1.106:53275, remote 8.39.37.25:http
Apr 16 15:15:19 hardik tcpspy[886]: connect: user hardik, local 192.168.1.106:36846, remote 46.137.208.97:http
Apr 16 15:15:21 hardik tcpspy[886]: disconnect: user hardik, local 192.168.1.106:45878, remote 108.168.254.16:http
Apr 16 15:15:21 hardik tcpspy[886]: connect: user hardik, local 192.168.1.106:45934, remote 108.168.254.16:http
Apr 16 15:15:21 hardik tcpspy[886]: connect: user hardik, local 192.168.1.106:45933, remote 108.168.254.16:http
Apr 16 15:15:21 hardik tcpspy[886]: connect: user hardik, local 192.168.1.106:45935, remote 108.168.254.16:http
Apr 16 15:15:21 hardik tcpspy[886]: connect: user hardik, local 192.168.1.106:45932, remote 108.168.254.16:http
Apr 16 15:15:21 hardik tcpspy[886]: connect: user hardik, local 192.168.1.106:45930, remote 108.168.254.16:http
Apr 16 15:15:22 hardik tcpspy[886]: connect: user hardik, local 192.168.1.106:52034, remote 50.97.183.17:http
Apr 16 15:15:22 hardik tcpspy[886]: connect: user hardik, local 192.168.1.106:52033, remote 50.97.183.17:http
Apr 16 15:15:22 hardik tcpspy[886]: connect: user hardik, local 192.168.1.106:45931, remote 108.168.254.16:http
Apr 16 15:15:23 hardik tcpspy[886]: connect: user hardik, local 192.168.1.106:39319, remote 70.42.23.121:http
